,Целевая.Цена,Спальни,Ванные,Жилая площадь,Общая площадь,Количество этажей,Вид на воду,Просмотрены ранее,Состояние,Оценка риелтора,Площадь без подвала,Площадь подвала,Год постройки,Год реновации,Широта,Долгота
11662,280500,4,"2,5",1890,6962,2,0,0,3,8,1890,0,1997,0,"47,3328","-122,187"
11663,530000,3,"1,5",1950,1963,3,0,0,3,8,1950,0,2002,0,"47,6904","-122,397"
11664,730000,4,"2,5",3470,14271,2,0,0,3,9,3470,0,2005,0,"47,5423","-121,877"
11665,840000,7,"4,5",4290,37607,"1,5",0,0,5,10,4290,0,1982,0,"47,4812","-122,033"
11666,230000,6,"1,5",1810,4838,"1,5",0,0,4,5,1050,760,1905,0,"47,4874","-122,202"
11667,530000,2,"1,75",2120,7680,1,0,0,5,6,1130,990,1948,0,"47,5304","-122,374"
11668,380000,4,"2,5",2110,5306,2,0,0,3,8,2110,0,2012,0,"47,356","-122,057"
11669,545400,3,2,2850,19200,1,0,3,3,8,2340,510,2004,0,"47,3378","-122,348"
11670,677915,3,2,1740,3600,1,0,0,5,7,990,750,1923,0,"47,6448","-122,358"
11671,613000,3,"2,25",1960,10385,1,0,0,3,8,1960,0,1988,0,"47,5736","-122,109"
11672,536000,3,"1,75",1530,8503,1,0,0,4,7,1150,380,1983,0,"47,6872","-122,185"
11673,215000,3,1,1690,7700,1,0,0,4,7,1690,0,1969,0,"47,3444","-122,304"
11674,502700,4,"3,5",2710,14016,2,0,0,4,8,2710,0,1968,0,"47,7601","-122,286"
11675,350000,4,"2,5",2810,10433,2,0,0,3,8,2810,0,2001,0,"47,1895","-122,015"
11676,425000,2,1,910,4635,1,0,0,4,6,910,0,1905,0,"47,675","-122,393"
11677,500000,3,"1,75",1640,47044,1,0,0,3,7,1640,0,1989,0,"47,654","-121,94"
11678,462370,2,"2,25",1860,2670,2,0,0,4,8,1860,0,1986,0,"47,5436","-122,187"
11679,195000,3,1,1280,6967,"1,5",0,0,3,7,1280,0,1949,0,"47,7512","-122,329"
11680,650000,4,"2,5",3180,5438,2,0,0,3,9,3180,0,2003,0,"47,5416","-121,864"
11681,382880,3,2,1620,9566,1,0,0,4,7,1620,0,1968,0,"47,474","-122,146"
11682,531155,4,"2,75",2810,5046,2,0,0,3,9,2810,0,2014,0,"47,3559","-122,022"
11683,757500,5,"2,25",3160,8065,2,0,0,3,8,3160,0,1977,0,"47,5678","-122,089"
11684,225000,3,"1,75",1370,10866,1,0,0,4,6,1370,0,1945,0,"47,6774","-122,164"
11685,280000,3,1,1260,7660,1,0,0,3,6,1260,0,1947,0,"47,7476","-122,35"
11686,515000,3,"3,5",1360,1419,2,0,0,3,8,1040,320,2007,0,"47,6697","-122,371"
11687,690000,4,"3,5",1930,5400,"1,5",0,2,3,7,1930,0,1920,0,"47,5679","-122,409"
11688,335000,3,1,1350,14212,1,0,0,4,6,1350,0,1981,0,"47,6606","-122,06"
11689,452000,2,1,980,5000,1,0,0,3,6,980,0,1904,0,"47,6744","-122,369"
11690,830000,5,"3,5",3700,5400,2,0,0,3,9,2890,810,2011,0,"47,7085","-122,117"
11691,220000,4,2,1700,8043,1,0,0,3,7,850,850,1954,0,"47,4758","-122,288"
11692,300000,2,1,820,3844,1,0,0,4,6,820,0,1916,0,"47,7049","-122,349"
11693,325000,3,"2,25",1570,43350,1,0,3,4,7,1570,0,1967,0,"47,2377","-122,016"
11694,220000,4,"1,75",1660,11664,1,0,0,3,6,1010,650,1952,0,"47,4943","-122,331"
11695,518000,4,"1,75",2560,15000,1,0,0,3,7,1880,680,1974,0,"47,5952","-122,053"
11696,429800,3,2,1970,7000,1,0,0,3,8,1970,0,1986,0,"47,3744","-122,043"
11697,435000,5,"2,25",1970,15247,1,0,0,3,7,1450,520,1986,0,"47,5669","-121,905"
11698,2000000,4,3,4260,18000,2,0,2,3,11,4260,0,2000,0,"47,5355","-122,24"
11699,500000,3,"3,25",1490,902,3,0,0,3,8,1220,270,2001,0,"47,6357","-122,324"
11700,765000,4,"2,5",3230,4290,2,0,0,3,9,3230,0,2004,0,"47,6874","-122,161"
11701,250000,3,1,1040,8000,1,0,0,4,7,1040,0,1956,0,"47,4711","-122,35"
11702,940000,3,"1,5",2140,3600,2,0,0,3,9,1900,240,1925,0,"47,6337","-122,365"
11703,705000,3,"2,5",2820,7200,1,0,3,3,9,1780,1040,1979,0,"47,7691","-122,388"
11704,3710000,4,"3,5",5550,28078,2,0,2,4,12,3350,2200,2000,0,"47,6395","-122,234"
11705,400000,5,"2,5",2510,7525,"1,5",0,0,4,7,1710,800,1929,0,"47,5422","-122,359"
11706,1980000,6,"4,5",4800,9097,2,0,0,3,10,3580,1220,2007,0,"47,6259","-122,291"
11707,635000,4,2,2260,8457,2,0,0,3,9,2260,0,1992,0,"47,6251","-122,03"
11708,401500,3,"2,5",1509,1114,3,0,0,3,8,1509,0,2014,0,"47,7048","-122,34"
11709,306000,2,"1,75",1200,2622,1,0,0,5,7,800,400,1956,0,"47,7175","-122,292"
11710,444900,4,"2,5",3120,7448,2,0,0,3,9,3120,0,1998,0,"47,3645","-122,126"
11711,731000,5,"2,5",3670,8960,"1,5",0,0,3,8,3670,0,1973,0,"47,6654","-122,142"
11712,450000,4,"1,75",1980,7350,1,0,0,3,7,1430,550,1973,0,"47,7088","-122,202"
11713,700000,3,"2,25",2330,11424,2,0,0,4,8,2330,0,1984,0,"47,6386","-122,11"
11714,430000,2,"1,75",1350,4003,1,0,0,3,8,1350,0,2004,0,"47,7176","-122,033"
11715,290000,2,"1,5",770,850,2,0,0,3,7,770,0,2006,0,"47,5644","-122,388"
11716,299990,3,"2,5",1870,8541,2,0,0,3,8,1870,0,1989,0,"47,2925","-122,346"
11717,545000,3,"2,5",1740,1279,3,0,0,3,8,1740,0,2008,0,"47,589","-122,387"
11718,326995,3,"2,5",1860,5321,2,0,0,3,7,1860,0,2000,0,"47,3848","-122,033"
11719,565000,3,"2,5",1880,12368,1,0,0,4,7,1260,620,1967,0,"47,5901","-122,167"
11720,424000,3,2,1330,5632,1,0,0,3,8,1330,0,1988,0,"47,5745","-122,017"
11721,195000,2,1,1190,27007,1,0,0,4,5,1190,0,1910,0,"47,524","-122,04"
11722,455000,4,"2,5",1770,13168,2,0,0,3,7,1770,0,1990,0,"47,7306","-121,966"
11723,253200,3,1,1360,5840,1,0,0,4,5,1360,0,1953,0,"47,4945","-122,166"
11724,625000,3,2,1880,4000,1,0,2,3,8,1280,600,1950,0,"47,6375","-122,391"
11725,355000,5,"2,5",2344,8000,1,0,0,4,8,1560,784,1976,0,"47,3185","-122,377"
11726,535000,4,"2,25",2620,33578,2,0,0,3,7,2620,0,1977,0,"47,5921","-122,013"
11727,255000,3,2,1590,8670,1,0,0,3,7,1590,0,1994,0,"47,3725","-122,073"
11728,315000,3,"2,5",1790,6452,2,0,0,3,7,1790,0,2004,0,"47,3841","-122,042"
11729,920000,5,3,2230,4400,2,0,0,3,7,1730,500,1913,0,"47,6404","-122,325"
11730,675000,5,2,2420,21000,"1,5",0,0,3,8,2420,0,1966,0,"47,677","-122,165"
11731,921000,4,"2,5",2310,5362,2,0,4,4,8,2010,300,1928,0,"47,6044","-122,284"
11732,239950,3,"2,5",1560,4800,2,0,0,4,7,1560,0,1974,0,"47,2653","-122,285"
11733,416000,2,1,880,6650,1,0,0,5,6,880,0,1918,0,"47,6914","-122,372"
11734,685000,3,"2,5",2370,4950,2,0,0,3,8,2370,0,2003,0,"47,5465","-122,013"
11735,570000,2,"1,75",1540,4025,1,0,0,4,7,1190,350,1908,0,"47,5876","-122,391"
11736,280000,3,"1,75",1230,8250,1,0,0,3,7,1230,0,1966,0,"47,4526","-122,176"
11737,600000,4,"2,75",2810,17674,1,0,0,4,8,1640,1170,1978,0,"47,6745","-122,144"
11738,285000,2,1,780,5000,1,0,0,4,6,780,0,1943,0,"47,5112","-122,357"
11739,505500,3,"2,5",1300,1187,3,0,0,3,8,1300,0,2005,0,"47,6704","-122,391"
11740,550000,2,1,980,3080,"1,5",0,0,3,7,980,0,1910,1946,"47,6646","-122,339"
11741,249000,3,"1,75",1400,5648,"1,5",0,0,5,6,1400,0,1917,0,"47,5133","-122,196"
11742,436300,3,2,2320,9420,1,0,0,5,7,2320,0,1952,0,"47,5133","-122,196"
11743,332500,3,"2,25",1800,10500,2,0,0,3,7,1800,0,1995,0,"47,3879","-122,032"
11744,1510000,4,"3,25",3660,5800,"2,5",0,0,3,10,3360,300,1909,1995,"47,6283","-122,312"
11745,250000,3,"2,5",1610,6600,2,0,0,3,7,1610,0,1994,0,"47,2827","-122,302"
11746,675000,4,"2,5",1770,9858,1,0,2,3,8,1770,0,1971,0,"47,7382","-122,287"
11747,301000,2,1,910,9000,1,0,0,3,5,910,0,1923,0,"47,526","-121,81"
11748,252000,3,"1,5",1400,6865,1,0,0,4,7,1400,0,1986,0,"47,3639","-122,048"
11749,380000,2,1,780,3910,1,0,0,3,6,780,0,1918,0,"47,566","-122,38"
11750,1580000,3,3,2610,22672,"1,5",1,4,4,8,2610,0,1952,0,"47,4414","-122,354"
11751,620000,3,"2,5",2590,7237,2,0,0,3,8,2590,0,2004,0,"47,7113","-122,309"
11752,328000,3,1,890,5965,1,0,0,3,7,890,0,1950,0,"47,7518","-122,279"
11753,515000,2,1,1150,5664,1,0,0,3,7,870,280,1948,0,"47,6894","-122,284"
11754,960000,5,"2,75",3040,10257,2,0,0,3,10,3040,0,1993,0,"47,5531","-122,119"
11755,755000,4,"2,75",2880,4000,"1,5",0,0,3,9,2100,780,1912,2000,"47,5843","-122,293"
11756,1320000,3,"3,25",3440,4080,2,0,0,3,9,2560,880,2005,0,"47,6644","-122,28"
11757,870000,4,"2,5",3340,12248,2,0,1,3,9,2470,870,1998,0,"47,5858","-122,379"
11758,270000,3,1,1010,14510,1,0,0,5,7,1010,0,1974,0,"47,3437","-122,078"
11759,435000,2,1,1260,4080,"1,5",0,0,5,7,1260,0,1926,0,"47,687","-122,32"
11760,435000,3,"2,5",1730,46638,2,0,0,3,8,1730,0,1991,0,"47,4614","-121,709"
11761,410000,4,"2,5",1700,9000,1,0,0,5,7,1700,0,1972,0,"47,7306","-122,233"
11762,416000,3,"2,5",1800,5372,2,0,0,3,8,1800,0,1987,0,"47,7188","-122,177"
11763,580000,4,"2,5",2150,5000,2,0,0,3,8,2150,0,2001,0,"47,6962","-122,314"
11764,247000,3,"2,25",1580,7941,2,0,0,4,7,1580,0,1986,0,"47,2843","-122,357"
11765,1050000,4,"3,25",4020,11588,2,0,0,3,11,4020,0,2000,0,"47,5217","-122,155"
11766,322000,4,"2,25",1940,10200,1,0,0,3,7,1360,580,1960,0,"47,4253","-122,283"
11767,950000,3,"2,5",3080,8448,2,0,2,3,9,3080,0,2000,0,"47,6469","-122,389"
11768,275000,3,"1,75",1300,8099,1,0,0,4,7,1080,220,1976,0,"47,5026","-122,172"
11769,460000,3,"1,75",1520,7700,1,0,0,3,7,820,700,1969,0,"47,7226","-122,219"
11770,255000,5,"2,25",2060,8632,1,0,0,3,7,1030,1030,1962,0,"47,4877","-122,335"
11771,159995,2,1,1000,5026,1,0,0,5,5,760,240,1915,0,"47,297","-122,225"
11772,562500,3,"2,25",1300,907,2,0,0,3,8,1000,300,2006,0,"47,6371","-122,327"
11773,325000,3,"1,75",2080,6554,1,0,0,3,7,1040,1040,1950,0,"47,5135","-122,257"
11774,1560000,5,"2,5",2870,16238,2,0,0,4,8,2870,0,1962,0,"47,6308","-122,238"
11775,280000,3,"2,5",1970,8426,2,0,0,3,8,1970,0,1992,0,"47,2674","-122,306"
11776,329950,2,1,1140,5250,"1,5",0,0,4,6,1140,0,1949,0,"47,731","-122,341"
11777,400000,2,1,1220,6300,1,0,0,3,7,760,460,1942,0,"47,5299","-122,387"
11778,520000,4,3,2190,5085,2,0,0,4,8,2190,0,1992,0,"47,5693","-122,002"
11779,364000,2,"1,5",1650,7311,1,0,0,3,7,860,790,1978,0,"47,7772","-122,357"
11780,126000,1,1,610,4400,1,0,0,3,5,610,0,1922,0,"47,4865","-122,197"
11781,135000,1,1,790,13062,1,0,0,3,6,790,0,1942,0,"47,4919","-122,311"
11782,653750,4,"2,5",2460,4166,2,0,0,3,9,2460,0,2003,0,"47,7072","-122,232"
11783,215000,2,1,1480,5325,1,0,0,4,7,1120,360,1925,0,"47,2079","-121,993"
11784,260000,5,"2,5",2580,11250,1,0,0,3,7,1410,1170,1964,0,"47,397","-122,313"
11785,227450,2,1,660,6509,1,0,0,4,5,660,0,1952,0,"47,4938","-122,171"
11786,177000,3,1,870,5200,1,0,0,5,6,870,0,1969,0,"47,3695","-122,081"
11787,223000,2,1,910,9869,1,0,0,3,6,910,0,1957,0,"47,4572","-122,184"
11788,236775,3,"2,5",1830,8372,2,0,0,3,8,1830,0,1987,0,"47,3116","-122,4"
11789,450000,4,1,2000,4676,"1,5",0,0,3,7,1250,750,1916,1986,"47,5529","-122,268"
11790,274000,4,"2,25",2090,7400,1,0,0,3,9,1670,420,1973,0,"47,3178","-122,38"
11791,288000,3,"2,25",2090,7500,1,0,0,4,7,1280,810,1977,0,"47,3951","-122,172"
11792,433000,3,2,1920,7200,1,0,0,3,7,1300,620,1984,0,"47,7703","-122,265"
11793,469950,5,3,3223,6371,2,0,0,3,9,3223,0,2014,0,"47,3588","-122,163"
11794,279900,4,"2,5",1770,4338,2,0,0,3,7,1770,0,2001,0,"47,3672","-122,099"
11795,1620000,4,"3,25",4250,12281,2,0,4,3,12,3020,1230,1996,0,"47,5507","-122,113"
11796,325000,4,"2,5",2040,5472,2,0,0,3,8,2040,0,2003,0,"47,3337","-122,189"
11797,253000,3,"2,25",1440,9806,1,0,0,3,7,1440,0,1965,0,"47,3857","-122,212"
11798,477500,4,"1,75",1860,9364,1,0,0,3,7,1080,780,1953,0,"47,731","-122,301"
11799,165000,4,1,1000,7134,1,0,0,3,6,1000,0,1943,0,"47,4897","-122,24"
11800,463000,3,"2,5",2190,17108,2,0,0,3,8,2190,0,1991,0,"47,7321","-121,964"
11801,748000,3,"2,5",2600,10183,1,0,0,3,8,1300,1300,2004,0,"47,6984","-122,201"
11802,551000,4,"1,75",2040,6348,1,0,0,3,7,1020,1020,1962,0,"47,6964","-122,336"
11803,345000,3,"1,5",1030,6969,1,0,0,4,6,1030,0,1921,0,"47,5492","-122,3"
11804,350000,2,1,1430,8157,"1,5",0,0,3,7,1150,280,1944,0,"47,7256","-122,361"
11805,235000,4,2,1540,9279,1,0,0,3,7,1540,0,1955,0,"47,5163","-122,268"
11806,1820000,3,"2,25",3330,20053,2,0,0,3,9,3330,0,1968,1998,"47,6395","-122,214"
11807,400000,2,"1,75",2110,9519,1,0,0,2,7,2110,0,1948,0,"47,7504","-122,306"
11808,730000,4,"2,5",3230,7331,2,0,0,3,10,3230,0,2004,0,"47,5823","-121,97"
11809,243800,3,1,1140,27760,1,0,0,4,6,1140,0,1981,0,"47,5372","-121,972"
11810,320600,3,2,1220,7620,1,0,0,3,6,720,500,1947,2014,"47,4564","-122,352"
11811,489500,4,"3,5",2730,5707,2,0,0,3,8,2000,730,2011,0,"47,7327","-121,965"
11812,459000,5,"2,5",2650,12987,1,0,0,4,7,1350,1300,1979,0,"47,7482","-122,244"
11813,220000,2,1,890,4804,1,0,0,4,7,890,0,1928,0,"47,7027","-122,346"
11814,335000,3,"1,75",1260,17000,1,0,0,3,7,1260,0,1994,0,"47,5114","-122,361"
11815,715000,5,"1,75",1920,6500,1,0,0,3,7,1260,660,1951,0,"47,6394","-122,308"
11816,895000,4,"2,25",1950,5950,1,0,0,3,8,1330,620,1947,0,"47,639","-122,347"
11817,490000,4,"2,5",2430,42646,1,0,0,3,7,1450,980,1989,0,"47,6164","-121,953"
11818,203000,3,"2,25",1630,9145,1,0,0,3,7,1630,0,1960,0,"47,5","-122,347"
11819,515000,5,2,2220,6000,"1,5",0,0,4,7,1390,830,1925,0,"47,5822","-122,295"
11820,147500,3,1,1530,8498,1,0,0,3,7,1530,0,1959,0,"47,404","-122,203"
11821,390000,3,"1,5",1600,10440,1,0,0,3,7,1600,0,1954,0,"47,7109","-122,311"
11822,363000,2,1,820,4880,1,0,0,4,6,820,0,1925,0,"47,5483","-122,394"
11823,352000,5,"2,5",2900,6650,1,0,0,3,7,1450,1450,1964,0,"47,4935","-122,332"
11824,395000,1,1,900,6380,1,0,0,3,6,900,0,1947,0,"47,7019","-122,311"
11825,239000,3,"1,75",1470,8925,1,0,0,4,7,1470,0,1957,0,"47,2026",-122
11826,385000,5,2,2020,4000,2,0,0,3,7,2020,0,1950,0,"47,5799","-122,305"
11827,258000,5,2,2260,12500,1,0,0,4,8,1130,1130,1960,0,"47,3887","-122,286"
11828,280000,3,"2,25",1220,5739,1,0,0,3,7,790,430,1984,0,"47,6952","-122,326"
11829,417838,4,"2,5",2530,5048,2,0,0,3,8,2530,0,2014,0,"47,3559","-122,063"
11830,935000,4,2,2580,4500,2,0,0,4,9,1850,730,1905,0,"47,6245","-122,316"
11831,585000,4,"1,75",2270,27122,1,0,0,5,8,1300,970,1957,0,"47,7637","-122,281"
11832,395000,2,1,1200,6014,1,0,0,4,6,600,600,1949,0,"47,5357","-122,28"
11833,479000,4,"2,25",2270,9464,"1,5",0,0,4,7,1520,750,1940,0,"47,5007","-122,359"
11834,370000,3,"2,5",1780,4050,2,0,0,3,7,1780,0,2001,0,"47,7346","-122,308"
11835,300000,3,2,1480,6698,1,0,0,4,7,1080,400,1979,0,"47,4614","-122,168"
11836,655000,3,2,1410,4800,"1,5",0,0,4,8,1410,0,1927,0,"47,5597","-122,267"
11837,377500,3,"2,5",1350,886,3,0,0,3,8,1270,80,2006,0,"47,5491","-122,387"
11838,185000,1,1,720,5000,1,0,0,4,6,720,0,1908,0,"47,5289","-122,272"
11839,245000,4,"1,75",1930,7650,1,0,0,4,8,1280,650,1981,0,"47,3078","-122,386"
11840,802000,2,"1,75",2110,8700,1,0,4,4,9,1760,350,1960,0,"47,4912","-122,365"
11841,440000,4,"2,5",2410,4780,2,0,0,3,7,2410,0,2000,0,"47,5326","-121,879"
11842,489000,2,"1,75",1810,4220,2,0,0,3,8,1810,0,2004,0,"47,7177","-122,034"
11843,970000,4,"2,75",3600,5040,2,0,0,3,9,2610,990,2004,0,"47,6487","-122,388"
11844,555000,2,1,1550,4600,1,0,0,4,7,1050,500,1941,0,"47,686","-122,384"
11845,438000,5,1,1950,6250,"1,5",0,0,4,7,1450,500,1917,0,"47,5511","-122,386"
11846,775000,5,"2,75",3750,12077,2,0,4,3,10,3750,0,2005,0,"47,3525","-122,002"
11847,543000,2,1,940,3864,1,0,0,4,8,940,0,1918,0,"47,6631","-122,345"
11848,459800,3,2,1690,16061,1,0,0,3,7,1690,0,1984,0,"47,6359","-122,035"
11849,840000,4,"3,5",3860,18334,2,0,0,3,10,3120,740,1996,0,"47,7095","-122,075"
11850,871000,4,"2,5",2150,8536,1,0,3,4,8,1400,750,1967,0,"47,5663","-122,163"
11851,334000,4,"2,5",2210,6080,1,0,2,4,8,1410,800,1965,0,"47,4915","-122,228"
11852,438000,2,1,1630,9255,1,0,0,3,7,1630,0,1941,0,"47,7222","-122,332"
11853,369950,3,2,1270,1320,3,0,0,3,8,1270,0,2006,0,"47,6937","-122,342"
11854,527550,1,"0,75",820,59677,1,0,0,3,5,820,0,1999,0,"47,5316","-121,764"
11855,405000,3,"1,5",1280,9600,1,0,0,4,7,1280,0,1960,0,"47,6922","-122,163"
11856,330000,3,1,1040,11900,1,0,0,5,6,1040,0,1972,0,"47,4332","-122,446"
11857,345000,2,1,860,8250,1,0,0,3,7,860,0,1940,0,"47,7132","-122,334"
11858,670000,6,3,4050,36171,2,0,0,4,8,2620,1430,1970,0,"47,4708","-122,015"
11859,443000,3,"2,25",1920,8223,2,0,0,4,7,1920,0,1989,0,"47,735","-122,201"
11860,777000,4,"2,5",3170,9900,2,0,0,4,8,3170,0,1979,0,"47,6181","-122,147"
11861,311500,4,"2,5",1940,10133,2,0,0,3,8,1940,0,1992,0,"47,3877","-122,171"
11862,850000,4,"3,25",4350,112750,1,0,0,3,9,2200,2150,2006,0,"47,5435","-121,966"
11863,896000,4,"1,75",2660,3520,2,0,0,4,8,2080,580,1917,0,"47,6743","-122,308"
11864,271000,4,"1,75",1490,9112,1,0,0,3,6,970,520,1940,0,"47,4991","-122,345"
11865,280000,3,1,1100,5132,1,0,0,3,6,840,260,1948,0,"47,7011","-122,336"
11866,392440,4,"2,5",2547,4800,2,0,0,3,9,2547,0,2014,0,"47,2592","-122,194"
11867,810000,4,3,3990,7838,2,0,0,3,9,3990,0,2003,0,"47,6857","-122,046"
11868,280000,3,1,940,7913,1,0,0,3,6,940,0,1948,0,"47,7657","-122,321"
11869,260000,4,3,1530,8306,2,0,0,3,7,1530,0,2010,0,"47,3528","-122,146"
11870,1130000,6,4,5330,18116,2,0,0,3,11,3950,1380,2000,0,"47,5503","-122,137"
11871,585000,2,1,1110,6000,1,0,0,3,7,1010,100,1951,0,"47,5632","-122,282"
11872,479000,3,1,1370,3000,"1,5",0,0,3,7,1370,0,1924,0,"47,6619","-122,351"
11873,336000,4,"2,25",2210,11700,2,0,0,4,8,2210,0,1967,0,"47,3648","-122,284"
11874,539500,3,"2,5",3080,12476,2,0,0,3,10,3080,0,1990,0,"47,3752","-122,029"
11875,238000,3,"1,5",1360,7488,1,0,0,4,7,1050,310,1975,0,"47,3314","-122,275"
11876,403950,4,"2,5",2120,13780,2,0,0,3,8,2120,0,1993,0,"47,4987","-122,365"
11877,875000,3,2,2010,4000,1,0,0,5,7,1210,800,1915,0,"47,6638","-122,329"
11878,440000,4,"1,5",1770,5750,2,0,0,3,7,1770,0,1947,0,"47,5621","-122,394"
11879,380000,2,1,980,3400,1,0,0,3,7,980,0,1923,0,"47,6688","-122,323"
11880,530200,4,"2,5",1880,3853,2,0,0,3,8,1880,0,2010,0,"47,5636","-122,094"
11881,499000,3,"1,5",1260,3135,1,0,0,4,7,780,480,1944,0,"47,6693","-122,371"
11882,457500,3,1,1210,7636,1,0,0,4,7,1210,0,1952,0,"47,5377","-122,266"
11883,427550,2,1,880,4000,1,0,0,3,7,880,0,1940,0,"47,6848","-122,386"
11884,747500,4,"2,5",2810,11902,2,0,0,4,9,2810,0,1993,0,"47,5303","-122,143"
11885,335000,3,"1,5",2240,87625,"1,5",0,0,2,7,1480,760,1980,0,"47,3043","-122,094"
11886,950000,5,"3,25",3400,7452,2,0,0,3,10,3400,0,1999,0,"47,6141","-122,136"
11887,1380000,5,"3,5",5150,12230,2,0,2,3,10,3700,1450,2007,0,"47,6249","-122,09"
11888,825000,3,"2,5",3280,26413,1,0,3,3,11,2670,610,1985,0,"47,6395","-122,05"
11889,239000,3,1,1200,7810,1,0,0,4,7,1200,0,1967,0,"47,3631","-122,05"
11890,435500,1,"1,75",1020,4512,1,0,0,3,7,770,250,1937,0,"47,6724","-122,266"
11891,255000,3,"1,5",1420,7480,1,0,0,4,7,1420,0,1963,0,"47,4651","-122,184"
11892,197500,2,1,820,8860,1,0,0,3,6,820,0,1950,0,"47,452","-122,19"
11893,1160000,4,3,2680,15438,2,0,2,3,8,2680,0,1902,1956,"47,6109","-122,226"
11894,1030000,4,"3,25",2830,4000,2,0,0,3,9,1910,920,1912,2012,"47,5845","-122,291"
11895,305000,3,"2,25",1740,6650,1,0,0,3,7,1240,500,1978,0,"47,2979","-122,379"
11896,625000,4,"2,5",1750,9000,1,0,0,3,8,1410,340,1977,2003,"47,6403","-122,105"
11897,500000,4,"2,5",1940,7607,2,0,0,3,8,1940,0,1995,0,"47,685","-122,158"
11898,187250,2,1,710,14700,1,0,0,5,6,710,0,1926,0,"47,4939","-122,318"
11899,460940,4,"2,5",3202,4964,2,0,0,3,9,3202,0,2014,0,"47,3412","-122,179"
11900,520000,4,"2,5",3060,7161,2,0,0,3,8,2860,200,2005,0,"47,5383","-121,879"
11901,475000,3,"2,5",1920,4534,2,0,0,3,8,1920,0,1986,0,"47,7144","-122,204"
11902,319000,3,"2,5",2110,7434,2,0,0,4,7,2110,0,1978,0,"47,3935","-122,169"
11903,430000,4,"1,75",1570,7650,1,0,0,3,7,1100,470,1975,0,"47,6801","-122,106"
11904,260000,4,"1,75",1830,5375,1,0,0,2,7,1060,770,1962,0,"47,4169","-122,316"
11905,400000,3,1,1300,14138,1,0,0,4,7,1300,0,1943,0,"47,593","-122,165"
11906,675000,3,"2,5",2540,7680,2,0,1,4,9,2540,0,1940,2001,"47,7175","-122,364"
11907,360000,4,"2,5",2640,7388,2,0,0,3,7,2640,0,2003,0,"47,3505","-122,027"
11908,490000,4,"2,5",2570,6157,2,0,0,3,7,2570,0,2006,0,"47,5389","-121,89"
11909,443500,3,"2,5",2170,5866,2,0,0,3,7,2170,0,2006,0,"47,5403","-121,889"
11910,425000,4,"1,75",1820,6000,1,0,0,3,7,930,890,1942,0,"47,6872","-122,296"
11911,713000,5,"2,75",2580,9242,2,0,2,4,8,1720,860,1967,0,"47,5943","-122,133"
11912,1250000,4,"2,5",2960,20240,2,0,4,4,10,2960,0,1985,0,"47,5075","-122,389"
11913,500000,4,2,2760,27631,2,0,0,4,8,1800,960,1978,0,"47,7484","-122,291"
11914,775950,4,"2,5",2970,4400,2,0,0,3,8,2970,0,2014,0,"47,705","-122,114"
11915,329780,3,"2,5",1730,3600,2,0,0,3,8,1730,0,2014,0,"47,5014","-122,34"
11916,609000,3,"1,75",1630,1526,3,0,0,3,8,1630,0,2014,0,"47,6536","-122,354"
11917,350000,3,"1,75",1680,250470,1,0,0,4,7,1070,610,1940,0,"47,7624","-121,93"
11918,467000,3,"2,5",1425,1179,3,0,0,3,8,1425,0,2008,0,"47,6963","-122,318"
11919,440000,3,"1,75",1760,8025,1,0,0,4,7,1230,530,1976,0,"47,7287","-122,192"
11920,250000,3,"1,5",1072,4339,2,0,0,3,7,1072,0,2009,0,"47,386","-122,162"
11921,467000,3,"2,5",3460,6590,2,0,0,3,7,3460,0,2001,0,"47,4802","-122,188"
11922,566950,3,3,1730,1902,3,0,0,3,8,1730,0,2014,0,"47,6944","-122,377"
11923,345000,3,"2,25",1920,9672,2,0,0,4,8,1920,0,1984,0,"47,6233","-122,046"
11924,645000,3,"2,25",3280,79279,1,0,0,3,10,3280,0,2001,0,"47,3207","-122,293"
11925,229950,2,1,850,6000,1,0,0,3,6,850,0,1924,0,"47,4972","-122,224"
11926,314200,1,1,610,6000,1,0,0,4,5,610,0,1918,0,"47,6911","-122,367"
11927,275000,3,"1,5",1900,9737,1,0,0,4,7,1200,700,1968,0,"47,4125","-122,207"
11928,639000,3,"2,25",1400,2421,2,0,0,3,9,1400,0,2005,0,"47,695","-122,169"
11929,184000,3,"1,75",1490,10125,1,0,0,4,7,1490,0,1962,0,"47,3075","-122,284"
11930,465000,4,"2,25",2340,13383,1,0,0,3,8,1170,1170,1983,0,"47,6211","-122,037"
11931,535000,1,1,920,5000,1,0,3,4,7,920,0,1906,0,"47,6748","-122,352"
11932,339888,3,1,1040,7490,1,0,0,3,7,1040,0,1969,0,"47,7137","-122,213"
11933,255000,3,"1,5",1020,11410,1,0,0,3,7,1020,0,1959,0,"47,4811","-122,162"
11934,1390000,3,"1,25",2400,6653,3,0,2,3,11,2400,0,1992,0,"47,6019","-122,29"
11935,537000,4,"1,75",2230,7957,1,0,0,4,7,2230,0,1967,0,"47,5859","-122,122"
11936,259950,3,"2,5",1578,7340,2,0,0,3,7,1578,0,2010,0,"47,3771","-122,186"
11937,540000,2,1,1170,4750,1,0,0,3,6,1170,0,1903,0,"47,6729","-122,378"
11938,695000,2,"2,5",2170,7665,1,0,2,3,8,2170,0,2013,0,"47,7112","-122,019"
